Age,BusinessTravel,DailyRate,DistanceFromHome,EnvironmentSatisfaction,JobInvolvement,JobLevel,MonthlyIncome,NumCompaniesWorked,OverTime,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,Department_Research & Development,Department_Sales,EducationField_Marketing,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,EmployeeSatisfaction,JobLevelSatisfaction,Attrition
33,2,827,29,1,2,2,4508,1,0,0,14,4,3,13,7,8,True,False,False,False,False,False,False,False,False,False,False,False,True,2.0,6,1
28,1,895,15,1,3,1,2207,1,0,1,4,5,2,4,2,2,True,False,False,False,False,True,False,False,False,False,True,False,False,2.6666666666666665,3,0
34,2,618,3,1,3,2,7756,0,0,0,7,1,2,6,2,4,True,False,False,False,True,False,False,False,False,False,False,False,True,2.6666666666666665,8,0
37,1,309,10,4,2,2,6694,2,1,3,8,5,3,1,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,3.6666666666666665,8,0
25,1,1219,4,4,3,1,3691,1,1,1,7,3,4,7,7,6,True,False,False,True,False,True,False,False,False,False,False,True,False,3.3333333333333335,4,1
26,1,1330,21,1,3,1,2377,1,0,1,1,0,2,1,1,0,True,False,False,False,False,True,False,False,False,False,True,False,False,2.3333333333333335,3,1
33,1,1017,25,1,2,1,2313,4,1,0,5,0,3,2,2,2,True,False,False,False,False,False,False,False,False,False,False,False,True,1.6666666666666667,2,1
28,2,1009,1,1,2,1,2596,1,0,2,1,2,3,1,0,0,True,False,False,False,False,True,False,False,False,False,True,False,False,1.3333333333333333,2,1
50,2,959,1,4,3,2,4728,3,1,0,5,4,3,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,3.6666666666666665,6,1
33,2,970,7,4,3,2,4302,0,0,1,4,3,3,3,2,2,False,True,False,False,False,False,False,False,False,False,False,True,False,3.0,4,0
34,0,697,3,3,2,1,2979,3,0,3,6,2,3,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,3.6666666666666665,4,0
48,0,1262,1,1,4,4,16885,2,0,0,27,3,2,5,4,1,True,False,False,False,False,False,True,False,False,False,False,False,True,2.6666666666666665,16,0
45,0,1050,9,2,2,2,5593,1,0,1,15,2,3,15,10,12,False,True,False,False,False,False,False,False,False,False,False,True,False,3.0,6,0
52,1,994,7,2,3,3,10445,7,0,0,18,4,3,8,6,0,True,False,False,False,True,False,False,False,False,False,False,False,True,2.6666666666666665,6,0
38,1,770,10,3,2,3,8740,0,1,2,9,2,3,8,7,7,False,True,True,False,False,False,False,False,False,False,True,False,False,2.6666666666666665,9,0
29,1,1107,28,3,3,1,2514,4,0,1,11,1,3,7,5,7,True,False,False,False,False,False,False,False,False,False,True,False,False,2.6666666666666665,4,0
28,1,950,3,4,3,3,7655,0,0,3,10,3,2,9,7,7,True,False,False,False,False,False,False,True,False,False,True,False,False,2.6666666666666665,6,0
46,1,406,3,1,3,4,17465,3,0,1,23,3,3,12,9,9,False,True,True,False,False,False,True,False,False,False,False,True,False,2.6666666666666665,12,0
38,1,130,2,4,3,3,7351,7,0,0,10,2,3,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,True,3.0,6,0
43,2,1082,27,3,3,3,10820,8,0,1,18,1,3,8,7,1,True,False,False,False,False,False,False,True,False,False,False,True,False,2.3333333333333335,3,0
39,2,203,2,1,3,4,12169,7,0,3,21,4,3,18,7,5,True,False,False,False,True,False,False,False,False,False,True,False,False,3.0,16,1
40,1,1308,14,3,2,5,19626,1,0,0,21,2,4,20,7,9,True,False,False,False,False,False,False,False,True,False,False,False,True,2.3333333333333335,15,0
21,1,984,1,4,2,1,2070,1,1,0,2,6,4,2,2,2,True,False,False,True,False,False,False,False,False,False,False,False,True,3.0,2,0
39,0,439,9,3,3,2,6782,9,0,0,9,2,2,5,4,3,True,False,False,False,False,True,False,False,False,False,False,False,True,2.6666666666666665,4,0
36,0,217,18,1,3,2,7779,2,0,0,18,0,3,11,9,9,True,False,False,False,False,False,False,True,False,False,False,False,True,2.0,8,0
31,2,793,20,3,4,1,2791,0,0,1,3,4,3,2,2,2,False,True,False,False,False,False,False,False,False,True,False,True,False,2.6666666666666665,4,0
28,1,1451,2,1,2,1,3201,0,0,0,6,2,1,5,3,4,True,False,False,False,False,False,False,False,False,False,False,True,False,1.3333333333333333,2,0
35,2,1182,11,4,3,2,4968,1,0,1,5,3,3,5,2,2,False,True,True,False,False,False,False,False,False,False,True,False,False,4.0,8,0
49,1,174,8,4,2,4,13120,6,0,1,22,3,3,9,8,3,False,True,False,True,False,False,False,False,False,False,False,True,False,2.6666666666666665,8,0
34,2,1003,2,4,3,2,4033,2,0,0,5,3,2,3,2,2,True,False,False,False,False,False,False,True,False,False,False,False,True,3.6666666666666665,6,0
29,2,490,10,4,3,1,3291,0,0,2,8,2,2,7,5,1,True,False,False,False,False,False,False,False,False,False,True,False,False,3.3333333333333335,2,0
42,1,188,29,2,1,2,4272,4,0,0,16,3,3,1,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,2.3333333333333335,8,0
29,1,718,8,2,2,2,5056,1,1,1,10,2,2,10,7,2,True,False,False,False,False,False,False,True,False,False,False,True,False,3.0,8,0
38,1,433,1,3,4,1,2844,1,0,1,7,2,4,7,6,0,False,False,False,False,False,False,False,False,False,False,False,True,False,3.3333333333333335,3,0
28,2,773,6,3,2,1,2703,1,1,1,3,2,3,3,1,2,True,False,False,False,False,False,False,False,False,False,True,False,False,3.3333333333333335,3,0
18,0,247,8,3,3,1,1904,1,0,0,0,0,3,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,3.3333333333333335,3,1
33,1,603,9,1,3,2,8224,0,1,0,6,3,3,5,2,3,False,True,True,False,False,False,False,False,False,False,False,False,True,1.0,2,1
41,1,167,12,2,3,1,4766,3,1,1,6,4,3,1,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,2.3333333333333335,4,0
31,2,874,15,3,3,1,2610,1,0,1,2,5,2,2,2,2,True,False,False,False,False,True,False,False,False,False,False,True,False,3.0,3,1
37,1,367,25,3,2,2,5731,7,0,2,9,2,3,6,2,3,True,False,False,False,True,False,False,False,False,False,True,False,False,3.3333333333333335,8,0
27,1,199,6,4,2,1,2539,1,0,1,4,0,3,4,2,2,True,False,False,False,False,False,False,False,False,False,False,True,False,3.3333333333333335,3,0
34,1,1400,9,2,3,2,5714,1,0,0,6,3,2,6,5,3,False,True,False,False,False,False,False,False,False,False,False,True,False,2.0,6,0
35,1,528,8,3,3,1,4323,1,0,0,6,2,1,5,4,4,False,False,False,True,False,False,False,False,False,False,False,False,True,2.6666666666666665,3,0
29,1,408,23,4,2,3,7336,1,0,1,11,3,1,11,8,10,False,True,False,False,False,False,False,False,False,False,False,True,False,2.0,3,1
40,2,593,9,2,3,3,13499,9,0,0,20,3,2,18,7,13,True,False,False,False,False,False,False,False,True,False,False,False,True,2.6666666666666665,9,0
42,1,647,4,2,3,2,5155,7,0,0,9,3,4,6,4,5,False,True,True,False,False,False,False,False,False,False,False,False,True,2.3333333333333335,2,0
35,1,982,1,4,2,1,2258,6,0,1,10,2,3,8,0,7,True,False,False,False,False,True,False,False,False,False,False,True,False,3.0,3,0
24,1,477,24,4,3,1,3597,8,0,0,6,2,3,4,3,2,True,False,False,False,False,True,False,False,False,False,False,False,True,3.3333333333333335,2,0
28,1,1485,12,3,3,1,2515,1,1,0,1,4,2,1,1,0,True,False,False,False,False,True,False,False,False,False,False,True,False,3.6666666666666665,4,1
26,1,1384,3,1,4,1,4420,1,0,1,8,2,3,8,7,7,True,False,False,False,False,True,False,False,False,False,False,True,False,2.3333333333333335,4,0
30,1,852,10,3,2,2,6578,1,0,1,10,3,3,10,3,4,False,True,True,False,False,False,False,False,False,False,False,True,False,2.3333333333333335,6,0
40,2,902,26,3,2,2,4422,3,1,1,16,3,1,1,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,3.6666666666666665,8,0
35,1,819,2,3,2,3,10274,2,0,1,15,2,4,7,7,4,True,False,False,False,False,False,False,True,False,False,True,False,False,2.3333333333333335,6,0
34,2,669,1,4,2,2,5343,0,0,0,14,3,3,13,9,9,True,False,False,False,True,False,False,False,False,False,False,False,True,2.6666666666666665,2,0
35,2,636,4,4,2,1,2376,1,0,1,2,2,4,2,2,2,True,False,False,False,False,True,False,False,False,False,False,True,False,3.3333333333333335,4,0
43,1,1372,9,1,1,2,5346,8,0,0,7,2,2,4,3,3,False,True,True,False,False,False,False,False,False,False,False,False,True,2.0,6,1
32,0,862,2,3,3,1,2827,1,0,3,1,3,3,1,0,0,False,True,False,False,False,False,False,False,False,True,True,False,False,2.3333333333333335,1,0
56,1,718,4,4,3,5,19943,4,0,1,28,2,3,5,2,2,True,False,False,True,False,False,True,False,False,False,True,False,False,3.0,5,0
29,1,1401,6,2,3,1,3131,1,0,1,10,5,3,10,8,8,True,False,False,False,False,True,False,False,False,False,False,True,False,2.3333333333333335,4,0
19,1,645,9,3,3,1,2552,1,0,0,1,4,3,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,2.3333333333333335,1,0
45,1,1457,7,1,3,1,4477,4,1,1,7,2,2,3,2,2,True,False,False,False,False,False,False,False,False,False,False,True,False,2.3333333333333335,3,0
37,1,977,1,4,2,2,6474,1,0,1,14,2,2,14,8,11,True,False,False,False,False,False,False,True,False,False,False,True,False,3.3333333333333335,8,0
20,1,805,3,1,2,1,3033,1,0,0,2,2,2,2,2,2,True,False,False,False,False,True,False,False,False,False,False,False,True,1.6666666666666667,3,0
44,1,1097,10,3,3,1,2936,1,1,0,6,4,3,6,4,2,True,False,False,False,False,False,False,False,False,False,False,False,True,3.0,3,1
53,1,1223,7,4,3,5,18606,3,0,1,26,6,3,7,7,7,True,False,False,False,False,False,True,False,False,False,True,False,False,3.0,15,0
29,1,942,15,2,1,1,2168,0,1,1,6,2,2,5,4,3,True,False,False,False,False,False,False,False,False,False,False,True,False,2.3333333333333335,4,0
22,2,1256,3,3,2,1,2853,0,1,1,1,5,3,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,3.0,4,1
44,0,111,17,4,1,1,2290,2,0,0,6,3,3,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,3.6666666666666665,3,0
33,1,147,2,2,3,1,3600,1,0,1,5,2,3,5,4,4,False,False,False,False,False,False,False,False,False,False,False,True,False,3.0,3,0
41,0,906,5,1,2,1,2107,6,0,1,5,2,1,1,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,1.0,1,1
30,1,1329,29,3,3,2,4115,8,0,3,8,3,3,4,3,3,False,True,False,False,False,False,False,False,False,False,True,False,False,2.3333333333333335,2,0
40,2,1184,2,2,3,2,4327,5,0,3,5,2,3,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,2.6666666666666665,4,0
50,2,1421,2,4,3,4,17856,2,0,1,32,3,3,2,2,2,True,False,False,False,False,False,True,False,False,False,False,True,False,2.6666666666666665,4,0
28,1,1179,19,4,2,1,3196,1,0,3,6,2,3,6,5,3,True,False,False,False,False,True,False,False,False,False,False,True,False,2.6666666666666665,1,0
46,1,1450,15,4,3,5,19081,5,0,1,25,2,3,4,2,3,True,False,False,False,False,False,False,False,True,False,False,True,False,2.3333333333333335,10,0
35,1,1361,17,3,3,2,8966,3,1,3,15,2,3,7,7,7,False,True,False,False,False,False,False,False,False,False,False,True,False,2.6666666666666665,2,0
24,1,984,17,4,3,1,2210,1,0,1,1,3,1,1,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,2.3333333333333335,2,1
33,2,1146,25,2,3,2,4539,1,0,1,10,3,2,10,7,1,False,True,False,False,False,False,False,False,False,False,False,True,False,2.0,6,0
36,1,917,6,3,1,1,2741,1,0,1,7,4,3,7,7,7,True,False,False,False,False,True,False,False,False,False,True,False,False,3.0,3,0
30,1,853,7,3,3,2,3491,1,0,3,10,4,2,10,7,9,True,False,False,False,False,True,False,False,False,False,True,False,False,2.3333333333333335,6,0
20,1,654,21,3,4,1,2678,1,0,0,2,2,3,2,1,2,False,True,True,False,False,False,False,False,False,True,False,False,True,3.6666666666666665,4,0
46,1,150,2,4,3,2,7379,2,0,1,12,3,2,6,3,4,True,False,False,True,False,False,False,True,False,False,True,False,False,3.6666666666666665,8,0
42,0,179,2,4,4,2,6272,7,0,1,10,3,4,4,3,3,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0,2,0
60,1,696,7,2,4,2,5220,0,1,1,12,3,3,11,7,9,False,True,True,False,False,False,False,False,False,False,True,False,False,2.6666666666666665,8,0
32,2,116,13,3,2,1,2743,1,0,1,2,2,3,2,2,2,True,False,False,False,False,True,False,False,False,False,False,True,False,2.6666666666666665,2,0
32,2,1316,2,4,3,2,4998,4,1,0,10,2,3,8,7,7,True,False,False,False,False,False,False,False,False,False,False,False,True,3.6666666666666665,6,0
36,1,363,1,3,1,3,10252,2,1,1,17,2,3,7,7,7,True,False,False,True,False,False,False,True,False,False,True,False,False,2.3333333333333335,3,0
33,1,117,9,1,3,1,2781,0,0,1,15,5,3,14,10,10,True,False,False,False,False,False,False,False,False,False,False,True,False,2.3333333333333335,4,0
40,1,107,10,2,2,2,6852,7,0,1,7,2,4,5,1,3,False,True,False,True,False,False,False,False,False,False,True,False,False,2.0,4,0
25,1,1356,10,3,3,2,4950,0,0,0,5,4,3,4,3,1,False,True,False,False,False,False,False,False,False,False,False,False,True,3.0,8,0
30,1,1465,1,4,3,1,3579,0,1,1,12,2,3,11,9,7,True,False,False,False,False,False,False,False,False,False,False,True,False,2.3333333333333335,2,0
42,2,458,26,1,3,3,13191,3,1,0,20,6,3,1,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,1.6666666666666667,3,0
35,0,1212,8,3,2,3,10377,4,1,1,16,6,2,13,2,12,False,True,True,False,False,False,False,False,False,False,False,True,False,3.0,12,0
27,1,1103,14,1,3,1,2235,1,1,2,9,3,2,9,7,8,True,False,False,False,False,False,False,False,False,False,False,True,False,2.0,1,0
54,2,966,1,4,3,3,10502,7,0,1,33,2,1,5,4,4,True,False,False,False,False,False,False,True,False,False,True,False,False,2.6666666666666665,9,0
44,1,1117,2,1,4,1,2011,1,0,1,10,5,3,10,5,7,True,False,False,False,False,False,False,False,False,False,False,True,False,3.0,4,0
19,0,504,10,1,2,1,1859,1,1,0,1,2,4,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,1.6666666666666667,2,1
29,1,1010,1,1,3,1,3760,1,0,3,3,5,3,3,2,2,True,False,False,False,False,False,False,False,False,False,True,False,False,2.0,4,0
31,1,1332,11,3,3,2,6833,1,1,0,6,2,2,6,5,1,True,False,False,False,True,False,False,False,False,False,False,True,False,2.6666666666666665,2,0
31,1,1062,24,3,2,2,6812,1,0,0,10,2,3,10,9,8,True,False,False,False,True,False,False,False,False,False,False,False,True,2.0,2,0
59,1,326,3,3,2,2,5171,5,0,0,13,2,3,6,1,5,False,True,False,False,False,False,False,False,False,False,False,False,True,3.6666666666666665,8,0
43,1,920,3,3,1,5,19740,3,0,1,25,2,3,8,7,7,True,False,False,False,False,False,False,False,True,False,False,True,False,3.0,20,0
49,1,1098,4,1,2,5,18711,2,0,1,23,2,4,1,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,2.3333333333333335,15,0
36,2,469,3,3,3,1,3692,1,0,0,12,2,2,11,10,7,True,False,False,True,False,False,False,False,False,False,False,True,False,2.6666666666666665,2,0
48,1,969,2,4,4,1,2559,5,0,0,7,4,2,1,0,0,True,False,False,True,False,True,False,False,False,False,False,False,True,3.0,2,0
27,1,1167,4,1,3,1,2517,1,0,3,5,2,3,5,3,3,True,False,False,False,False,False,False,False,False,False,True,False,False,2.0,3,0
29,1,1329,7,3,3,2,6623,1,1,2,6,2,3,6,0,0,True,False,False,False,True,False,False,False,False,False,True,False,False,3.0,8,0
48,1,715,1,4,2,5,18265,6,0,0,25,3,4,1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,3.6666666666666665,20,0
29,1,694,1,4,2,4,16124,3,0,2,9,2,2,7,7,7,True,False,False,False,False,False,False,False,True,False,True,False,False,3.3333333333333335,16,0
34,1,1320,20,3,4,1,2585,0,0,0,2,5,2,1,0,0,True,False,False,True,False,False,False,False,False,False,False,True,False,3.3333333333333335,3,0
44,1,1099,5,2,3,5,18213,7,0,1,26,5,3,22,9,10,False,True,True,False,False,False,True,False,False,False,False,True,False,2.3333333333333335,10,0
33,1,536,10,4,4,3,8380,0,1,2,10,3,3,9,8,8,False,True,True,False,False,False,False,False,False,False,True,False,False,3.6666666666666665,9,0
19,1,265,25,2,4,1,2994,1,1,0,1,2,3,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,3.3333333333333335,4,0
23,1,373,1,4,3,1,1223,1,0,1,1,2,3,1,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,3.6666666666666665,3,0
25,2,599,24,3,1,1,1118,1,1,0,1,4,3,1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,True,3.6666666666666665,4,1
26,1,583,4,3,3,1,2875,1,1,0,8,2,2,8,5,2,True,False,False,False,False,False,False,False,False,False,False,False,True,3.0,4,0
45,1,1449,2,1,1,5,18824,2,1,0,26,2,3,24,10,11,False,True,True,False,False,False,True,False,False,False,False,False,True,1.3333333333333333,10,1
21,2,251,10,1,2,1,2625,1,0,0,2,2,1,2,2,2,True,False,False,False,False,True,False,False,False,False,False,False,True,2.3333333333333335,3,1
46,1,168,4,4,2,5,18789,2,0,1,26,2,3,11,4,8,False,True,True,False,False,False,True,False,False,False,False,True,False,3.0,10,0
34,1,131,2,3,3,2,4538,0,1,0,4,3,3,3,2,2,False,True,True,False,False,False,False,False,False,False,False,False,True,2.6666666666666665,2,0
59,1,1429,18,4,3,3,10512,6,0,0,25,6,2,9,7,4,True,False,False,False,False,False,False,True,False,False,False,False,True,4.0,12,0
34,2,135,19,3,3,2,4444,4,0,2,15,2,4,11,8,10,True,False,False,False,False,True,False,False,False,False,True,False,False,2.6666666666666665,4,0
28,2,791,1,4,3,1,2154,0,1,0,5,2,2,4,2,2,True,False,False,False,False,True,False,False,False,False,False,False,True,3.3333333333333335,3,0
34,2,648,11,3,2,2,4490,4,0,2,14,5,4,10,9,8,False,False,False,False,False,False,False,False,False,False,False,True,False,3.0,4,0
35,1,735,6,3,3,1,3506,0,1,0,4,3,3,3,2,2,True,False,False,False,False,False,False,False,False,False,False,True,False,3.3333333333333335,3,0
42,1,603,7,2,4,2,2372,6,1,0,18,2,3,1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,2.6666666666666665,4,0
36,1,429,2,3,3,2,5410,9,1,0,18,2,3,16,14,12,True,False,False,False,False,False,False,True,False,False,False,False,True,3.0,4,0
44,1,621,15,1,3,3,7978,1,0,1,10,2,3,10,7,5,True,False,False,False,True,False,False,False,False,False,False,True,False,3.0,12,1
28,2,193,2,4,2,1,3867,1,1,1,2,2,3,2,2,2,True,False,False,False,False,True,False,False,False,False,False,True,False,3.3333333333333335,4,0
51,2,968,6,2,2,1,2838,0,0,0,8,6,2,7,0,7,True,False,False,False,False,True,False,False,False,False,False,False,True,2.3333333333333335,3,0
30,0,879,9,3,3,2,4695,7,1,0,10,3,3,8,4,7,True,False,False,False,False,False,False,True,False,False,False,False,True,3.0,6,0
29,1,806,7,2,3,1,3339,3,1,2,10,2,3,7,7,7,True,False,False,True,False,True,False,False,False,False,True,False,False,2.0,3,1
28,1,640,1,4,3,1,2080,2,0,0,5,2,2,3,2,2,True,False,False,True,False,False,False,False,False,False,False,False,True,2.3333333333333335,1,0
25,1,266,1,4,3,1,2096,1,0,0,2,3,2,2,2,1,True,False,False,False,False,False,False,False,False,False,False,False,True,3.3333333333333335,2,0
32,1,604,8,3,4,2,6209,1,0,2,10,4,4,10,7,8,False,True,False,False,False,False,False,False,False,False,False,True,False,3.3333333333333335,8,0
45,2,364,25,2,3,5,18061,3,0,0,22,4,3,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,2.3333333333333335,10,0
58,1,848,23,1,3,1,2372,1,0,2,2,3,3,2,2,2,True,False,False,False,False,False,False,False,False,False,True,False,False,2.6666666666666665,3,0
32,1,1089,7,4,3,2,4883,1,0,1,10,3,3,10,4,1,True,False,False,False,False,True,False,False,False,False,False,True,False,2.6666666666666665,6,1
39,1,360,23,3,3,1,3904,0,0,0,6,2,3,5,2,3,True,False,False,False,False,False,False,False,False,False,False,False,True,1.6666666666666667,1,1
30,1,1138,6,1,2,2,4627,0,0,1,10,6,3,9,2,7,True,False,False,True,False,True,False,False,False,False,False,True,False,2.0,8,0
36,1,325,10,4,3,3,7094,3,0,0,10,0,3,7,7,7,True,False,False,True,True,False,False,False,False,False,False,True,False,2.6666666666666665,9,0
46,1,991,1,4,3,1,3423,6,0,0,10,3,4,7,6,7,False,False,False,False,False,False,False,False,False,False,False,False,True,2.6666666666666665,1,0
28,0,1476,1,3,1,2,6674,0,0,3,10,6,3,9,8,5,True,False,False,False,False,True,False,False,False,False,False,True,False,2.6666666666666665,8,0
50,1,1322,28,4,3,4,16880,4,1,0,25,2,3,3,2,2,True,False,False,False,False,False,False,False,True,False,False,True,False,2.3333333333333335,4,0
40,1,299,25,4,2,3,9094,2,1,0,9,2,3,5,4,0,False,True,True,False,False,False,False,False,False,False,False,False,True,3.0,6,1
